   4.2799398e+01   1.3285560e+01   3.0823754e+01   6.4108195e-03   1.3061737e+00   3.8238429e-05   3.7473981e-02   6.6553367e+06
   4.9483231e+01   4.7404500e+01   2.7826410e+01   6.6438599e-03   6.9611482e+00   7.3270220e-05   3.5192089e-02   6.2240259e+05
   6.4667696e+01   3.7428047e+01   2.3466282e+01   9.3539716e-03   2.1812185e-01   5.2587054e-05   2.3440244e-02   4.9583398e+06
   2.9971296e+01   4.1184515e+01   4.6808462e+01   1.5200677e-02   5.3740000e+00   3.0617291e-05   1.5172873e-02   6.3430170e+06
   8.7573129e+01   1.5146742e+01   1.5821881e+01   1.2782841e-02   5.5185817e+00   8.4808757e-05   2.5472242e-02   9.4048045e+05
   1.6157813e+02   1.7299287e+01   4.5354043e+01   1.7200292e-02   1.0215149e-01   8.0786100e-05   1.1965483e-02   1.4279613e+06
   1.6365746e+02   3.3121968e+01   2.2401915e+01   9.3016754e-03   6.5600988e+00   7.1983836e-05   2.8881109e-02   5.3383915e+06
   1.0901579e+01   4.1916689e+01   4.2991791e+01   1.0258712e-02   1.6797951e+00   3.2324152e-05   1.9792195e-02   4.5115304e+06
   1.6283756e+02   2.1791374e+01   1.0038774e+01   2.1778646e-03   9.8163266e+00   7.2018570e-05   3.7427190e-02   6.0670651e+06
   9.0814121e+01   2.2628080e+01   1.5675824e+01   1.8370114e-02   1.9014846e+00   1.6100861e-05   1.3780505e-02   2.5537482e+06
   9.2932553e+01   2.2140114e+01   4.0570914e+01   5.5059861e-03   3.4524500e+00   7.1739566e-06   2.3950705e-02   8.3303281e+06
   5.7425929e+01   3.8932453e+00   4.1347537e+01   1.8107691e-02   3.8265835e+00   7.2688711e-05   4.4506475e-02   5.0191301e+06
   1.7759558e+02   1.9774473e+01   1.1060078e+01   2.9654511e-03   5.3886675e+00   7.9164259e-05   1.5321270e-02   8.1477372e+06
   8.8915803e+01   3.2570023e+01   3.0735919e+01   1.2337223e-02   4.5342454e+00   1.3694522e-05   4.4585663e-02   5.9066145e+06
   4.7906011e+01   2.6382533e+01   2.1595837e+01   1.3705146e-02   9.1626414e+00   6.3831657e-05   4.1232734e-02   5.5893371e+06
   1.6331921e+01   1.1235387e+01   1.9239278e+01   1.4390929e-02   4.4140636e+00   1.8662577e-05   2.8552346e-02   2.5749945e+06
   1.7059756e+02   3.7153612e+01   4.5370885e+00   7.3482373e-03   8.8670065e+00   6.1927582e-05   2.9287412e-02   5.4525411e+06
   1.3274834e+01   3.4753683e+01   1.1846429e+01   1.0824309e-02   5.4774684e+00   1.6870335e-05   8.5403090e-03   3.2149561e+06
   9.0127277e+01   2.6152674e+01   1.6938043e+01   8.1567801e-03   2.1113756e+00   3.9728704e-05   1.6972910e-02   2.3632684e+06
   6.9145587e+01   1.8983972e+01   3.7683194e+01   1.5002711e-02   6.6903778e+00   2.0332382e-05   3.8705515e-02   6.6162896e+06
   4.9874724e+01   2.5612606e+01   1.7436825e+01   1.0561029e-02   3.3791645e+00   2.6337625e-05   3.3598226e-02   4.2929264e+06
   1.6448714e+02   7.0624361e+00   4.1720654e+01   1.0208306e-02   9.6181446e+00   5.6464249e-05   1.0387996e-02   1.6227523e+06
   9.5354531e+01   2.1363887e+01   1.0037075e+01   1.0004236e-02   7.3562180e+00   9.4633979e-05   2.1051080e-02   9.5167713e+06
   8.3600248e+01   4.0848481e+01   3.6124837e+01   1.9194039e-02   7.1558488e+00   1.3283855e-05   4.5501312e-02   7.5640527e+06
   1.6937639e+02   2.4272319e+00   4.1142878e+01   2.2189485e-03   5.5503926e+00   6.1755042e-05   4.0550651e-02   4.9391789e+06
   9.0151171e+00   2.7487219e+01   1.3519037e+00   5.8671477e-03   1.4832153e-01   1.6991561e-05   3.9784644e-02   4.2740414e+06
   1.3707257e+02   6.6814370e+00   3.5446315e+01   8.1512665e-03   4.3992205e-01   7.7162718e-05   3.5516586e-02   4.1900455e+06
   1.3863682e+02   3.6911464e+01   5.2154778e+00   1.7335360e-02   8.6990116e-01   7.3797019e-05   3.2261667e-02   2.3299656e+06
   1.4900711e+02   3.1969533e+01   4.5536153e+01   1.8402761e-02   5.2881564e-01   6.5014647e-06   4.6835215e-02   6.8393540e+06
   2.2565768e+01   2.7934434e+01   4.5127096e+01   3.1957829e-03   9.9044006e+00   7.0117801e-05   4.9456734e-02   3.7110724e+06
   2.8561862e+00   2.6028300e+01   3.0106717e+01   7.5235594e-03   7.0610146e+00   6.9889146e-05   9.3358589e-03   1.4235932e+06
   1.2392195e+02   3.5634146e+01   3.0593117e+01   1.2463417e-02   5.5725651e+00   2.6885135e-05   2.2780779e-02   1.9162767e+06
   1.5628448e+02   2.6092481e+01   2.2519006e+01   6.6501902e-03   6.5019042e+00   5.8467389e-05   4.6556461e-02   3.2752120e+06
   1.1331782e+02   3.6326460e+01   1.9294068e+00   1.7462771e-03   3.7038874e+00   6.1415060e-05   4.4442495e-02   5.1854064e+06
   1.3252041e+02   4.8806721e+01   3.9540703e+01   3.6787941e-03   2.4348648e+00   2.9163195e-06   2.0008539e-02   3.0330710e+06
   1.3057416e+02   3.5559611e+01   2.3589769e+01   1.2492396e-02   8.4720827e+00   1.4581557e-05   2.8519099e-02   5.1142465e+06
   1.7990242e+02   4.7377208e+01   1.5249266e+01   1.8702970e-02   9.9403140e-01   7.2233153e-05   1.0489813e-02   6.9291370e+06
   1.5994300e+02   1.9727785e+01   2.5407113e+01   1.3813970e-02   7.7856576e+00   2.2608429e-05   2.2281827e-02   2.8448207e+06
   4.1975078e+01   3.1878089e+01   3.2352582e+01   1.9392310e-02   7.6470778e+00   7.9863371e-05   3.0667698e-02   8.7499489e+05
   5.5137930e+01   1.0033495e+01   4.6841321e+01   9.5483428e-03   5.0370242e+00   6.3675483e-05   3.1995268e-02   7.0218212e+05
   6.3182745e+01   2.4948409e+01   2.9078107e+01   1.3998129e-02   4.7649636e+00   9.3841550e-05   2.4473374e-02   5.9468201e+06
   9.2389266e+01   1.5902877e+01   3.9750741e+01   1.7549234e-02   6.0439401e+00   9.4925887e-05   8.9972335e-03   1.3931421e+06
   1.0640044e+02   3.4655103e+01   2.5711574e+01   2.9799282e-03   8.9018806e+00   1.9383518e-05   4.6502812e-02   7.4024480e+04
   1.5227668e+02   3.5311514e+01   4.4179755e+00   8.6540186e-03   7.5067007e+00   7.8778994e-05   4.2767627e-02   7.4454347e+06
   7.4174539e+01   4.2622421e+01   1.8913390e+01   1.2091257e-02   1.9184241e+00   3.8544785e-05   4.0509544e-02   1.1276940e+06
   1.5147192e+02   2.5022742e+01   1.5351143e+01   2.7593560e-03   1.0531024e+00   2.2196293e-05   2.3911781e-02   8.2402923e+06
   4.8477109e+01   4.0225012e+01   2.2664414e+01   6.4963526e-03   6.9156631e-01   5.3102387e-05   2.0295181e-02   1.6349927e+06
   7.4771031e+01   9.7826526e+00   4.4804487e+01   1.9198887e-02   2.9549124e+00   9.1820663e-05   3.1110820e-02   5.2624269e+06
   9.6714716e+01   2.3041499e+01   4.7013629e+01   7.6879228e-03   7.2121635e+00   2.9890482e-05   9.5599204e-03   7.6459595e+06
   8.4225126e+01   1.2466541e+01   3.4070041e+01   1.9918176e-02   1.6321602e+00   6.9336484e-05   8.5826666e-03   1.6851994e+06
   5.1698227e+01   2.1502265e+00   2.1788513e+00   1.2777316e-02   1.2163555e+00   3.8289480e-05   8.8783589e-03   9.1696504e+06
   3.2098987e+01   2.6856769e+01   1.7953353e+01   1.9357474e-02   2.1872032e+00   3.1290735e-05   2.8578776e-02   2.9196746e+06
   2.7669596e+01   4.3718189e+01   1.0045181e+00   1.3066197e-02   4.0243501e+00   3.3767656e-06   2.3491940e-02   9.0700985e+06
   1.0289787e+02   1.7607751e+01   2.7935653e+01   1.0574865e-02   2.8529685e+00   5.3300177e-05   2.9027822e-02   9.5822498e+06
   1.4443303e+02   2.3477185e+01   4.6519433e+01   1.4761230e-02   6.5414249e+00   1.6071789e-05   1.0598969e-02   8.1702569e+06
   5.9496758e+00   3.4055941e+01   9.1072049e+00   1.7998029e-02   4.6279802e+00   1.8558071e-05   1.1876150e-02   4.4333373e+06
   9.6200971e+01   1.0194160e+01   3.8792342e+01   2.8722703e-03   5.6387146e-01   5.4993568e-06   1.2454268e-02   1.7436715e+06
   8.9726421e+01   3.0240108e+01   3.8898914e+01   4.2465250e-03   5.0876262e+00   2.7688978e-05   8.8892778e-03   2.0098878e+06
   1.7196494e+02   1.8500936e+01   1.7044757e+01   1.6346027e-02   3.8332918e+00   6.8658277e-05   3.2092304e-02   6.7539598e+06
   1.3469268e+02   4.1225723e+01   1.8223561e+01   1.5668840e-02   9.2351481e+00   3.9665541e-05   3.5359788e-02   8.3461907e+06
   9.9825093e+01   2.1731930e+01   3.4391139e+01   1.5190628e-02   5.3349449e+00   5.8741741e-05   6.9612096e-03   1.6480587e+06
   1.6033275e+02   3.5418222e+00   8.8701896e+00   1.4892539e-02   2.5196105e+00   7.2448079e-05   2.7050574e-02   4.8837693e+06
   1.1247287e+02   4.2405652e+01   2.4275889e+01   1.9019258e-03   7.1941645e+00   3.4866813e-05   3.3999551e-02   2.9113480e+06
   1.5156713e+02   7.7956968e+00   3.1863426e+01   1.6666175e-02   6.0232620e+00   6.5195129e-06   5.4460040e-03   9.1103504e+06
   2.8758154e+01   4.6276548e+01   8.6072278e+00   1.9398001e-02   7.8636271e+00   7.3453004e-05   3.0989960e-02   6.1634487e+06
   3.8295273e+01   4.2946997e+01   1.4678304e+01   1.0195810e-02   1.3811506e+00   2.4635778e-05   4.8254228e-02   2.6334647e+06
   1.2864779e+02   4.1186654e+01   3.3250705e+01   8.9838282e-03   9.7978513e+00   5.3523303e-05   4.8809968e-02   8.2587545e+06
   2.3476907e+01   2.0903059e+00   4.9599023e+01   7.2007377e-03   8.1871663e+00   6.6145492e-05   2.9127984e-02   1.9602843e+06
   1.6378261e+01   4.8770483e+01   2.3784142e+01   1.7991885e-03   4.0032150e+00   7.2794048e-06   2.9031274e-02   2.9847664e+06
   4.9425867e+01   1.4503603e+01   4.8073835e+01   1.8960535e-02   4.0353352e+00   4.4955942e-05   2.3630519e-02   3.1780921e+06
   5.3992817e-01   3.7061514e+01   1.6951943e+01   1.0720026e-02   9.2783921e+00   7.4521260e-05   1.8133008e-02   2.7285247e+06
   7.4572787e+01   5.8595599e+00   2.6304660e+01   3.4821442e-03   9.4354502e+00   7.8816007e-05   6.4676793e-03   6.0923975e+06
   4.8377323e+00   4.1623272e+01   2.5416371e+01   1.3396849e-02   5.8117346e+00   6.0635485e-05   1.2286224e-02   8.3560226e+06
   1.2776753e+02   3.9326567e+01   4.0949130e+01   1.9847969e-02   6.8231788e+00   5.9353514e-07   1.9561811e-02   6.9089893e+06
   1.6882151e+02   1.6058233e+00   2.8025813e+01   1.0813937e-02   7.8655527e+00   7.5545043e-05   3.5356513e-02   4.1875143e+06
   4.3183945e+01   4.0071736e+01   4.2847407e+01   4.8375531e-03   4.0442127e+00   8.5531797e-05   4.1909863e-02   9.7820247e+06
   3.2561264e+01   3.0661858e+01   3.3377120e+01   1.2755306e-02   9.9832736e+00   3.2907045e-05   2.4068063e-02   6.1233420e+06
   5.7157117e+01   1.8441609e+00   1.8255668e+01   1.0426076e-02   6.0787399e+00   6.8700552e-05   3.6936778e-02   8.4930663e+06
   1.5965832e+02   2.7812323e+01   3.5014752e+01   3.0519331e-03   9.6818858e+00   5.0176213e-05   6.4327933e-03   4.3300497e+05
   1.1737056e+02   3.1714370e+01   3.9392060e+00   2.8398388e-03   9.4545426e+00   1.1608088e-05   1.0956787e-02   1.4345297e+06
   2.7060311e+01   2.4236501e+00   8.2345442e+00   1.0170014e-02   9.8975121e+00   9.7139298e-05   4.0726065e-02   5.7440029e+06
   1.2264232e+02   1.6287397e+01   2.2983822e+01   1.2427726e-02   1.8634184e-01   2.0173377e-05   1.7980723e-02   2.3045522e+06
   6.9446647e+01   2.9274987e+01   2.3089032e+01   1.4791630e-02   5.8472630e+00   5.3954187e-05   1.2006032e-02   9.6742711e+06
   6.9790561e+01   1.6710355e+01   2.7360338e+01   1.5929218e-02   9.9491423e+00   8.0164505e-06   3.5372425e-02   4.9265392e+06
   8.9953386e+01   3.2929488e+01   3.0205772e+01   2.3623437e-03   6.6350374e+00   3.2483117e-05   3.9351575e-02   1.8170845e+06
   2.6555941e+01   4.0900104e+01   2.9406693e+01   2.9101641e-03   3.8734054e+00   4.3752419e-05   4.6922268e-02   5.9854615e+06
   1.0569359e+02   3.7045881e+01   2.5295365e+01   1.4127474e-02   3.2531929e-01   4.6912244e-05   2.7556162e-02   9.0404548e+05
   1.5220362e+02   3.7115704e+01   1.6192383e+01   6.4606880e-03   5.2413749e+00   5.4083076e-05   2.6409615e-02   9.0034001e+06
   1.0621955e+02   3.4641778e+01   4.9380162e+01   8.7825635e-03   3.9878633e+00   7.4259197e-05   1.6397731e-02   8.4706173e+06
   1.7197359e+02   7.3578840e+00   2.0377833e+01   6.5451203e-03   3.4189259e+00   7.4326352e-05   4.6671371e-02   3.0948323e+06
   1.0010630e+02   3.7957190e+01   3.0239953e+01   2.8360611e-03   4.6876784e+00   2.9905416e-06   4.0725427e-02   3.2396625e+06
   2.6667281e+01   1.6492721e+01   1.5883602e+01   3.6794388e-03   4.0100705e+00   6.2032032e-05   7.2527661e-03   7.6453110e+06
   1.7699492e+02   1.1577379e+00   4.7009235e+00   4.3274957e-03   4.5570848e-01   7.2361744e-05   2.2240623e-02   7.8519185e+05
   7.3578005e+01   6.1007854e+00   2.1422055e+01   9.2206978e-03   8.7924641e+00   8.3836821e-05   1.3155053e-02   1.2313858e+06
   2.5527559e+01   2.8900536e+01   3.8471454e+01   1.7268203e-02   9.9435098e+00   4.5445742e-05   4.1976492e-02   1.1634163e+06
   1.0168176e+02   4.4306740e+01   3.5722281e+01   1.0687699e-02   1.0684511e+00   6.5836748e-06   1.8895421e-02   8.6854019e+06
   4.5382753e+01   1.1377890e+01   3.7369809e+01   1.1158670e-02   1.2581553e+00   5.1821814e-05   4.0346298e-02   3.3406406e+06
   8.7932619e+01   3.1190207e+01   4.2380771e+01   3.7592528e-03   1.8155281e+00   6.9235545e-05   2.5237162e-02   4.9534121e+06
   8.3525495e+01   1.2807225e+01   3.0614059e+01   1.5762483e-02   4.1807437e+00   4.1810461e-05   2.0981408e-02   3.5146426e+06
   1.7299713e+02   4.4032329e+01   3.1486132e+01   1.2054226e-02   7.8590415e+00   8.4127753e-06   4.4519552e-02   9.6971049e+06
   2.2685545e+01   5.3451223e+00   3.7418581e+01   7.3736330e-03   3.5106670e+00   9.3513820e-05   1.0111781e-02   8.7329505e+06
   3.5956296e+01   1.9471119e+01   2.9088218e+01   1.9650649e-02   2.1807537e+00   8.6778856e-05   1.3697557e-02   2.5704856e+06
   5.7464941e+01   3.0089807e+01   1.3683375e+01   1.9458006e-02   4.5281983e+00   9.2237759e-05   2.4845693e-02   9.6626558e+06
   1.1326845e+02   4.0385976e+01   2.0475640e+01   1.1701417e-02   6.5289586e+00   4.0013256e-05   1.1561696e-02   9.6892205e+06
   2.2808189e+01   2.0098099e+01   8.0814968e+00   5.7078317e-03   3.0075061e+00   2.7879318e-06   3.7428847e-02   6.2074924e+06
   1.1722567e+02   3.2745766e+01   4.7715972e+01   9.5277609e-03   1.5455466e-01   5.6769376e-05   4.1626492e-02   2.9501281e+06
   1.1189412e+02   4.0093478e+01   2.9339411e+01   1.0076888e-02   6.2001979e+00   2.2895307e-05   3.1454785e-02   9.5357420e+05
   1.4455314e+02   4.0903234e+00   2.1473053e+01   5.2644764e-03   1.7256716e+00   1.4233751e-06   3.0574685e-02   1.5166478e+06
   4.4611516e+01   4.9065866e+01   1.3605812e+01   6.0550190e-03   8.6627761e+00   2.2665691e-05   4.3731150e-02   6.0399443e+06
   8.5757725e+01   3.0002803e+01   3.9882854e+01   1.1704624e-02   8.2785289e+00   4.2264955e-05   3.4433358e-02   6.6870479e+06
   7.0076551e+01   4.8117584e+01   4.1128879e+01   2.6213182e-03   5.0343984e+00   4.7099439e-05   6.4489133e-03   3.6466832e+06
   3.6585060e+01   1.7232839e+01   1.1065315e+01   4.4943293e-03   2.3462113e-01   2.6708297e-07   1.1885499e-02   9.1262706e+06
   5.1075326e+00   4.3324346e+01   2.0750039e+01   1.1930774e-03   5.4773811e+00   8.8863395e-05   3.4584088e-02   3.7619674e+06
   1.6230123e+02   1.3284177e+01   1.3909863e+01   1.6052307e-02   6.4403941e-01   2.7077578e-05   1.9773383e-02   6.9006945e+06
   7.6769534e+01   2.4163728e+01   5.0626473e+00   1.9125079e-02   6.0703224e+00   9.2858491e-05   3.6255881e-02   4.7629580e+06
   2.5563786e+01   8.7838797e+00   2.4912629e+01   2.1946051e-03   6.8086064e+00   7.2660525e-05   3.7592162e-02   2.2329677e+06
   1.7054762e+02   4.3666807e+01   2.5539103e+00   1.4727901e-02   5.4778077e-01   5.4513454e-06   4.1467553e-02   6.4339499e+06
   7.3856346e+01   3.6023440e+01   4.9570896e+01   8.8328260e-03   1.9513911e+00   2.0761350e-05   1.5160504e-02   9.4012975e+06
   2.3613936e+01   2.9477317e+00   4.1051137e+01   1.5306075e-02   7.3004903e-01   3.6010901e-05   4.2583173e-02   6.6003892e+06
   1.5941671e+02   4.5270850e+00   2.7460966e+01   1.7200496e-02   6.2340681e+00   3.5207541e-05   4.5394951e-02   7.0276995e+06
   1.6591253e+01   3.9717743e+01   6.4511571e+00   1.2735777e-02   6.6822418e+00   3.3134946e-05   7.9475313e-03   9.5487001e+06
   2.9195739e+01   1.0107992e+01   3.7598041e+01   5.1986205e-03   5.2381181e+00   9.9032106e-05   4.4158710e-02   4.2441170e+06
   1.2791442e+01   3.0240171e+00   7.2784622e+00   1.2147693e-03   8.6506742e+00   3.2607397e-05   2.0432180e-02   1.2010969e+06
   6.5761025e+01   1.2655051e+01   2.6114784e+01   1.9626900e-02   2.8816150e+00   3.2522719e-05   3.8644583e-02   2.0465812e+06
   4.5550325e+01   3.4449542e+01   1.9172724e+01   1.9311021e-02   2.9025838e+00   9.3444278e-06   4.4511039e-02   3.5220346e+06
   2.4319686e+01   1.0445048e+01   1.2973485e+01   1.1333223e-02   8.8259403e+00   5.1797322e-05   4.7029276e-02   3.9480225e+06
   1.4096757e+02   3.2919371e+01   4.5369712e+01   1.1484421e-02   8.2789363e+00   5.7588088e-05   2.6043256e-02   4.2426702e+06
   8.1955311e+01   1.7875433e+01   4.0747470e+01   6.6708787e-03   1.9831039e+00   8.2998601e-05   2.4006765e-02   6.8804777e+06
   6.2914346e+01   1.4397426e+01   1.9729976e+01   7.4578775e-03   9.0274997e+00   5.7478622e-05   4.1691608e-02   4.9465257e+06
   8.1414030e+01   1.6533594e+01   1.9700232e+01   1.0547968e-02   1.8721178e-01   4.3199977e-05   4.5853917e-02   7.7631555e+06
   1.4561003e+02   2.1136447e+00   9.8052495e+00   1.8690811e-02   6.6840309e-01   6.2009070e-05   2.6791328e-02   1.5958123e+06
   1.6770139e+02   4.9026905e+01   1.0827908e+01   1.8456543e-02   9.6506508e+00   8.6434867e-05   4.1841467e-02   6.6905289e+06
   1.1729629e+02   1.2188519e+01   4.8652861e+01   1.4117139e-02   9.1885457e+00   1.0811914e-05   4.4540103e-02   2.1573949e+06
   3.8744709e+01   3.3446709e+01   4.6640593e+01   3.7608007e-03   4.1881734e+00   1.5842450e-05   4.0513522e-02   6.1537492e+06
   1.2232663e+02   1.1839443e+01   3.6446004e+01   3.7780233e-03   4.0309200e+00   6.4063384e-05   4.5767014e-02   9.5985395e+06
   1.6360594e+02   4.6516215e+01   4.8990445e+01   8.2373391e-03   4.3723057e+00   1.3301059e-05   6.2005255e-03   1.9794569e+06
   4.5022607e+01   4.0256159e+00   3.6409571e+01   1.9957878e-02   9.9412023e+00   5.0902602e-05   2.2232634e-02   5.2511815e+06
   1.5495477e+02   3.9525622e+01   2.4657498e+01   1.5050374e-02   1.8870133e+00   2.0035847e-05   1.3875101e-02   8.6260521e+06
   8.4827219e+01   1.5136009e+01   2.6564292e+01   1.3638681e-02   7.7325204e+00   4.2472810e-05   3.8818649e-02   5.7484072e+06
   9.1072058e+01   3.2910742e+01   2.8062843e+01   1.8305180e-02   5.5705225e+00   4.0515971e-05   4.5030525e-02   6.3340891e+06
   1.0807087e+02   1.9846009e+01   2.8205989e+01   1.6152055e-02   1.8717530e+00   5.1917829e-05   4.8039088e-02   8.7470883e+05
   1.4716107e+02   9.8767949e+00   3.3049774e+01   4.5867262e-03   8.6529479e+00   8.2944449e-05   3.2957167e-02   5.8932982e+06
   1.3605184e+02   3.7292295e+01   4.5572918e+00   1.5107973e-02   1.4948842e+00   4.7348576e-05   3.6111882e-02   1.7609593e+06
   8.3204096e+01   1.3602139e+01   8.4026009e+00   1.2703559e-02   7.1887416e-01   8.7509250e-05   4.7397429e-02   2.5951717e+06
